term_str,0,1,2,3,4,5
river,-0.005556210940990025,0.007960499141288374,-0.0006941739550162546,0.0017630190535410201,0.0016551442631959521,0.001805733154367157
utter,-0.0035625470544093144,0.002161595405240968,0.0011761086339374897,0.0009257146797480954,-0.0006646520753940859,-0.00032710616901817833
grey,-0.0060538451641441865,0.0058553055156122386,-0.004404657564992144,0.0034750258027519826,0.008088270093282623,0.003158865418381726
second,-0.0055158024205751895,0.0062185594479042695,0.0022063562329791902,0.0029237549019249156,-0.00042425749248520923,-0.0037935011762014258
also,-0.005419586083104736,0.006142545491686224,0.005606292611700684,0.0003295494107130527,2.0912184922057802e-05,0.0008786770843780681
deserted,-0.0045630835453533535,0.00170954552556541,0.00032079346972551975,0.003119026038378646,-0.0019216571695730962,-0.0012152655347215987
turn,-0.0007071980320960546,0.0029790915446356566,-0.005540707225108328,-0.003674437955325593,0.004067724154072232,-0.00042847136917959026
shadow,-0.004355042318905401,0.0031380334644637038,-0.0006293291187020262,0.002524385844909322,0.0029857766784312234,0.002473534719675986
common,-0.004770278835582342,0.0020836981709819553,0.0009837722924597556,0.0004151827749106701,-0.0015596556053990842,-0.0019349585656999154
force,-0.00363916208204865,0.0028376404325432154,-0.00210848064959308,-0.0008833556104827316,0.002291659269788795,-0.0003988455649472861
struck,-0.0034126802462736737,0.0021100669124516354,-0.00026762363422360477,-0.0005854284811613759,-0.0036023282655608937,-0.00204003486604175
beside,-0.0025191885995844952,0.004488838734222786,-0.002314344164146831,0.0018661740730965201,0.0018727177381089605,0.0015045277513445181
rather,-0.007244459608729053,0.0026897150552270374,0.007806161416894078,-0.003661433747159034,-0.004728045990671303,-0.00041566119634920534
words,0.0032495474251582487,0.002629906387347734,0.0048503514633013904,-0.0015740068112263166,0.006360024324193652,-0.009927657196885788
am,0.02357824154684461,-0.025600033182051323,0.004266971976193223,-0.027713519183378565,0.010145549479388354,0.010568766578624794
human,-0.0032966710480729585,0.0031692545400534263,0.0032198890390186105,0.005467263824473895,0.011139622062411043,0.00013688906739534675
'',0.09459474617613817,-0.21657699831481794,0.01703234947646718,-0.008153131455064055,-0.017578301023295665,-0.40204382437092306
same,-0.0035779306977143043,0.005240857652365101,0.008504414087116002,-0.005265704406043549,0.0029493742682098383,-0.0016386394275580652
hour,-0.0022234347986043656,0.005442256447378878,-0.00718375289028904,0.0003658339273970952,0.0025514986216335182,-0.0009224250305200302
whilst,-0.0048224279638880065,0.006798672914232312,-0.017573839874860032,-0.003629595335397836,0.003360831882454268,-0.005291347110176397
darkness,-0.005906574875145528,0.005317789915942755,-0.0004630587642902571,0.0009951462300425485,5.974102106879894e-05,0.001127589291528301
myself,-0.007069564465328923,0.0017290113762508212,0.00847492344403733,-0.00039724083123674533,0.010704904649207333,0.0028826530803195242
floor,-0.013362444622877405,0.013170523760569255,0.007633850756520661,0.002678506596658783,0.0010579864743027769,0.0009518651841688617
five,-0.004058144136462231,0.0050116646291320215,0.004684008240900061,0.000779438830022751,-0.0032289985659535716,-3.181037756134174e-05
vanished,-0.002924001573717794,0.0038872577815257654,0.0033932449231797155,0.0008652655838090325,0.00522488362229773,0.0010456896410144705
talked,-0.00039092420490169567,0.0027325504908174408,0.0040663240838140075,0.0026933409330089373,-0.0003623484213705876,0.0007719083539501829
built,-0.0012165568944623958,0.004492999464141677,0.0020565370805314107,0.0002391446395179379,0.0027438530609469403,0.00013128086957140133
certainly,-0.004232372756640668,0.0027846074193771035,0.004771515831119235,-2.0457953099957014e-05,-0.001798995595603922,0.0024591211867041936
especially,-0.003882560987449216,0.005066063130893193,0.004496380448317883,0.00042385766293445573,-0.0001877261828766995,0.0017999528638613083
thick,-0.003068900038240774,0.003395775680526259,-0.0010362311558819292,0.000497979260049936,-0.0015396532330301926,-0.00019324352283934046
order,-0.0012637236465707202,0.002643437695436162,0.002174098631505474,0.003093004899963014,-0.004033955438415513,-0.001343403189818973
fallen,-0.0038607586117266925,0.003384668626849224,-0.0016703308038104134,3.836787139844676e-05,0.0036900742034782982,0.00014036228007737763
wide,-0.006077937606093619,0.004888022573373717,-0.0013375946123187262,0.00044058306185854783,0.0011356011814608862,7.415608541222994e-05
existence,-0.0038943078761347937,0.00237437098475265,0.003415460775873345,-0.00023892221860181018,-0.0026341011596412145,0.0009787675897567844
visible,-0.0052460829754727555,0.004027424751605899,0.004487454973085368,0.0009704778672396448,0.0036089601295888857,0.0018060590435923151
happened,-0.0017490240047574556,-0.004093738239946456,0.002140060067229865,0.006769572246108651,0.004072030645015113,0.004799798154731527
rising,-0.0036021827475995645,0.0022344607479002935,-0.00042105678937685734,-0.0017833617411446318,-0.0007475649268892128,0.0021018862480434775
between,-0.00525871096948354,0.005912083570463505,0.005854837898929363,0.002617764576604267,-0.005843741483206919,-0.0023155808790715493
beheld,-0.004529488579372228,0.0025875967019400497,1.4018893548675346e-05,0.002716441122531258,-0.004349041464032607,0.0013065225844038743
move,0.0005297862224305513,-0.004705650664854312,0.0029346543110081117,-0.0035172048238151675,-0.003461562611114614,0.0036744829173940485
houses,-0.005204912541995044,0.003952541619786469,0.002936599999825448,0.0009379086366281862,0.007654240812312946,-0.0007064410558743075
ghastly,-0.0032384951876851735,0.0023937338143623474,-0.0031947781420950112,-4.038078151245026e-05,0.0008769049488914622,0.0006318211718459318
early,-0.005666370346002947,0.006500904959472146,0.004958502254788889,0.0022866659619355774,0.0016456374073730866,0.0012785713506867683
walk,-0.002839421011197207,0.0028460084981285047,0.0014076423333322765,0.00022408787725395826,-0.0031551946358352005,0.000617667393127618
distance,-0.006625101924603969,0.005223684439217055,0.005078570325284261,0.0008616038954652771,-0.004907278612755366,-0.0003339682540398368
source,-0.003149755120051901,-9.430495749232818e-05,0.000695926219073982,0.00470397922020586,-0.0023230998790303757,0.00029833609809189535
object,-0.005533068945649172,0.0015276243601473087,0.0038904789838570607,0.0043856727019675815,0.002391344195580326,0.0019665795866804997
thin,-0.004499053931483048,0.0025582207388053077,0.0022901428069511016,0.00018336811886890208,0.0019859715268154663,0.0001252111321577399
during,-0.006828175921766137,0.008594486064784291,0.006404553727677716,0.0029189984675837273,0.0030296155389404407,0.0016857168232639471
region,-0.005711827330571726,0.0041415364015602,0.004075678026530249,0.0028731099647096117,0.0005461147207201265,0.002551043339175994
west,-0.01314759407088101,0.010265645700478488,0.009796083579109105,0.002203002120562946,-0.020151806266319537,0.0024294408508355693
cast,-0.004486845092048567,0.0035448934017908553,0.00017777598529488021,0.0002696590397791962,-7.841280170705093e-05,0.0014961085342633023
led,-0.004389188952698448,0.006271150233207045,0.0014882302548336838,0.0028391916968990086,-0.00559083862279265,0.0030971230375899904
room,-0.011619664143836203,0.00947913339981541,0.010867778476414073,0.007889914412357465,0.017888448725396543,-0.0035494088328473904
three,-0.005998068478438846,0.011227237930056509,0.006033758872739298,-0.00022530466268918517,0.0012249624928097158,-0.006296282764548963
rest,-0.003158588620121318,4.429181349267265e-05,-0.00033239738602642774,-0.005895694728447098,-0.00048247136138881053,0.0019812714677095063
body,-0.0033556890027535706,-0.0013136445208345737,0.0023103337085231953,-8.751106742408717e-05,0.0014760311029002814,0.0038031631233935146
mad,-0.0027060446512137933,-0.0003931874003358683,-0.0013910410767323262,0.003658880216372427,-0.002185084006812262,-0.005854807656785442
among,-0.007766179837386656,0.006496533449728985,0.007163168146954261,0.007083020775573442,0.01129185975391048,0.0037384590392804226
voice,0.007848500117112455,-0.003261638067090606,-0.0050509220273548365,-0.0007816934411121067,0.013819135638153051,-0.024675057729486707
side,0.0014122378625534182,0.013133287123185166,-0.0007043578124198719,0.0024674258997727187,0.0020746578249963583,0.0001597551422184069
turned,-0.008631848359075564,0.007815716964269154,0.007547024582438902,0.001303065427081032,-0.003322483868820711,0.0008013849650613542
reached,-0.00838956964590275,0.006655270264659462,0.006650563584404043,0.002985851601578679,-0.0060724665486616815,-0.004304448435407041
scene,-0.005118371953711551,0.00478905552125594,-0.00532178479638723,-0.0013867612625132614,0.0034398851373344712,-0.0013082092607417896
look,0.007946792927719878,-0.002852785478270782,0.00607134523602477,-0.0023516867615699178,0.006140907558778937,-0.008728480211913837
beauty,-0.003538188886248711,0.0008401006308129985,-0.0035161317594470864,-0.00021997373194471595,-1.067934145147114e-05,-0.002549049562606042
yellow,-0.004620620153586087,0.0040723205077991455,0.0006311752144775463,0.001344506722665193,0.00647406386974481,0.0007299065803343914
caused,-0.003582174581347174,0.001464271863102085,0.002395794317810236,0.003101588063429013,-0.0008619861475667144,0.0006248949309315553
closed,-0.005704827834331909,0.0039609465202927975,0.004287565981054062,0.002182410411149205,0.002872919763838795,-0.0015654393493033337
afterward,-0.004629131194821634,0.00330800673534794,0.0036874934641154687,0.0005717721586160544,0.0015579541534788454,0.0012728677242741515
lived,0.001319465171779075,0.0010614986451881695,0.0031864428935766335,5.924123314199163e-05,0.002621468034731635,0.0014467224546280944
oddly,-0.003317350709057763,-0.00022831261238527795,0.003825988968403382,-0.0007406196778034022,0.003771018886628834,-0.007543514740190705
else,0.003404856368800041,-0.005606052750317933,0.003166973508227682,-0.0012293530865183653,0.0014200261010868104,0.005197538846470055
frantic,-0.0032835963224907873,-0.00023314934477739087,0.0007219740820503728,0.0037857592618291236,0.004733603068362655,-0.0022384893678084497
strangely,-0.0037814598059880966,0.0026314787328891964,-0.004433398880652027,-0.0009865098627077674,0.001260089935713846,-0.0016795458362807215
features,-0.0037362188978946726,0.0042960144358898025,-0.00036412670666916263,-2.7794564245469506e-05,0.001158912624275198,0.00028597656482173795
means,-0.0031471046886218652,0.0018747354201353351,0.0019673887032528566,-0.0001428714474644838,-0.0031480579134168306,0.0004508287327259743
covered,-0.0016531159833380854,0.004544355189384445,0.002899372383118664,0.0035205523214316315,-0.0004654519916507441,-0.0008318738907799148
used,0.0012097926479568918,0.0008980488095458243,0.002197361158489943,-0.004799904834184184,-0.012868953335057474,-0.0021681238650863403
slowly,-0.0018405244771720897,0.004993446622119573,0.0019157801063757688,0.0014580761926618606,0.004155331911964478,0.0006357803507356425
hellish,-0.0031859277778825525,0.0016460555630781193,-0.001116389184412505,0.002192186548824443,0.0016309922370920356,0.0009338875606968603
watch,-0.0025765138509091113,0.0017680556286473897,-0.007744300956408714,-0.0027087349356375474,0.0031090012291107,0.0013551437586347872
you,0.24296773522863382,-0.5221772988670357,0.07690319647266589,-0.633111805397861,-0.012824447398481898,0.3502239725078953
village,-0.004098863201836764,0.004832275599808242,-0.011123393474472578,-0.003238705035627156,0.004078198656003342,-0.00027995363106380716
put,0.009770116635691349,-0.007508602687767353,0.0063933754374184614,-0.01491168113634216,-0.0009245681398185916,0.00813749279704702
drawn,-0.0019480717760787258,-0.0006458998196599451,0.0019770315065892772,0.0006623520467507903,0.0011677456390466372,-0.0007494864177636285
roof,-0.004230539981213305,0.003090974043177626,0.003324064029391475,0.0009280811459023027,0.003105739174916927,-0.0005661352806346767
try,0.0025391718586740106,-0.009093296990493278,0.005906249166705783,-0.013514572729057846,-0.0038190247283971333,0.004461989620746117
books,-0.0051168903345593895,0.003277346261293874,0.0022473163493850236,0.0008826762600190013,0.005507853576855852,0.0001911956559556123
hold,0.002110696937441991,3.675229135908023e-05,0.002162753386517168,-0.004056134213077322,0.0010748162894743223,0.0012220837668904182
thus,-0.0035899244156557446,0.0014810301286501603,-0.008576917704931228,0.0011147110275026644,0.0017725805213278114,0.0015506015068212642
given,-0.003873481649382728,0.0028929268534706905,0.004308593054127199,0.0009941870928541585,0.0045519633516244076,0.00038404411700567755
true,-0.0029852508399718074,0.0031363260422229695,0.004038805968305034,-0.0008402063818105501,0.0019100475703361412,0.0035138928502044626
probably,-0.005061220720073967,0.001283675778874482,0.0068055282659617525,-0.004554854222383333,-0.005536469074170838,0.0013828169985172993
familiar,-0.0035491509318818643,-0.0004888541496027392,0.0014314149669865822,0.0020770883324558475,0.0030600845137886017,7.055180027082705e-05
sent,-0.001935546491925621,0.0001905106111555285,0.005057006245554144,-0.0054766683333791,-0.005999161403322208,-0.002190675158263197
waters,-0.0032468449101760587,-1.2851903469258963e-06,-0.007543412829780133,0.0014365228074239619,0.0023948901503896315,0.0018924184763607589
single,-0.004431157973392924,0.002180893070738622,0.0025692421431556187,0.0003617215494533376,0.00032597853193820094,-0.003596177274602649
golden,-0.003740765543433495,0.003197684951208697,-0.0022076230567732247,-0.00029837155416400827,0.001291189320521,-0.0030664667312746757
depths,-0.0023525102694203917,0.001053412701743979,-0.0026487434346169677,0.0029654007165687934,0.0016374823963208936,0.0026936892098470694
touch,-0.0029588172757841163,0.0008054690973308557,0.0017801016188213744,-0.0013005929997412379,0.0024154243440812485,0.0013439087367100977
lies,-0.0017694202434355476,-0.000831989872303057,-0.003836278148484345,-0.0007459034305880406,0.0005171000701477072,-2.2263500306740494e-05
blue,-0.002265636876895167,0.0012507296768270483,-0.0032654360022280476,-0.00027499595984102534,0.003293597135364178,-0.00172592824246778
brain,-0.0034560482456360785,-0.0011762695867525922,0.0013442601005479828,0.0009072527834852889,0.0068569647806375434,-0.00046860113317070636
empty,-0.0022092424605462627,0.0023060828252436318,6.546732221653063e-06,0.0007248000963078437,0.0038417555156188936,-0.002190127012621481
became,-0.011180226010327386,0.010968018041625893,0.008538933410742394,0.00270516843005165,-0.0062692669245693455,-0.0016454133934927216
hand,-0.009316341438037754,0.005959634583810859,-0.002353413756485195,0.005952662424325544,0.011194462373750769,0.0041264230282844335
wonder,-0.0011665366034802086,-0.00046404355896958213,-0.004837687578900631,-0.002296345258033025,-0.000567782619403987,0.0057278878498668775
wild,-0.005939011988884416,0.0051100582025768405,-0.00031673569332802624,0.0006435880587679816,0.007832041947014319,0.001663291394156365
suddenly,-0.00634522288597983,0.004284409710984752,0.0037224247813744888,0.005959473714615272,0.008007872482865785,0.00017794276820004323
kind,0.008899995511524107,0.012842437225288253,0.003745876874346573,0.0009516309270074159,0.009052498444828723,0.002169878404583297
off,0.013810761037815296,-0.001264151021826242,0.006757095059922925,-0.007772172103573732,-0.0015367909320458516,0.00043741899870095393
rose,-0.007396935869030462,0.005351966935177386,-0.0026055716005651958,0.003432588633004985,0.004904640747611395,-0.002048952563344354
make,0.007525503195991452,-0.0042225444251545305,0.0034627483717905847,-0.006601258206850988,-0.0010485829809459926,0.005818951768630822
head,-0.004582710994815079,0.005782091097525564,0.0033291786509176084,0.0004409780962766304,0.011317508042853275,-0.015549956564231525
lost,-0.001878937480005758,0.007788414174024639,-0.006684088203040719,-0.0014448022362340196,-0.0029212545592389827,0.0024985916854909987
low,-0.0060112202365038715,0.009197276392426335,-0.005609133506892124,0.0008088014068638317,0.005026666250401477,-0.0013101314869472902
art,-0.0014814369641112624,-0.0007217801604955631,-0.00677913943762236,-0.00439795971860754,-0.0022373213091053438,-0.0002370306803380524
shock,-0.0013862654470327344,-0.0024040957268029097,0.0031050007776431666,-0.004049830055265035,-0.0016313181979190714,0.0006400340252195881
started,-0.0006744813474561256,-0.0013439750073116316,0.002186862635781636,0.004117748857491722,-0.002492738554711154,-0.006149657688501923
state,-0.004639395512708709,0.0039993406477853944,0.0007577051112593663,0.0019421296539338532,0.00655864902669512,0.0016654099015276118
trace,-0.0024919077399473367,0.006866991990083287,0.0017452777561987147,0.0011707455162038517,-0.005171291975342404,0.00014757253559490122
wood,-0.0032822079765867027,0.005437908360917334,-0.0038957664868687052,0.0012678249705341022,0.0028240428659498384,0.0017764678924236076
cause,-0.0025958198861351944,-0.0004859055751062647,-0.0007848263339495336,0.001844202218851486,6.364585187937756e-05,0.002611973425941055
fantastic,-0.0038692925006231817,0.0036496146485562268,0.002578306323427165,0.0008835755138622624,-0.0003867185055632504,-0.0023838497168434934
learned,-0.00333874424887299,0.002010312271022126,0.005228426132833966,2.8491538532842732e-05,0.00010766985394403236,-0.0006499757375042145
change,-0.0005701083813786948,0.005071127324969003,0.0012109492753995912,0.0007348032035754423,0.004828941071166523,0.003346053332362661
show,0.0014172798188043685,-0.0031459225250875184,0.0012113927675110082,-0.00782399210210588,0.0004492873758632609,0.003036881631467875
water,0.007944224837943504,0.010462858327145556,0.0009709664591736984,0.004712938307098795,0.006400846854522945,0.0022553054304170666
gigantic,-0.0028701125615138894,0.0019400684823224898,0.001085646374898854,0.0022169087692811185,-0.00010869917970286265,-0.0004213627361021687
hard,0.0016639796567722643,0.0002518269471837465,0.0033955150281530207,-0.005811974093722401,7.429804184461543e-05,0.0015646700815494592
broke,-0.001728527991196317,0.0009708720943915321,-0.000578552236614488,0.0020277904637677584,0.0016377759122039306,0.0015808825410964223
north,-0.006105674770259466,0.003968104473025801,0.0023604041357503987,0.005119585228108216,0.006319357762211548,0.004519796333088334
get,0.016264074896577045,-0.011822881144235096,0.014677537215202107,-0.0329743005875193,-0.016194729438857455,0.013062420515096491
s,-0.01293216645964555,0.011239949819494569,-0.17499000043682184,-0.040771455574175476,-0.006250669947970968,-0.009293421063232346
lore,-0.002969114505642726,0.0024555247053854898,-0.002699404138357003,3.089474853345129e-05,0.004259799574996739,-0.0007996323707446101
watched,-0.002620407805595191,0.002463459547868108,0.00236807502640551,0.0022719448594507178,0.005050805233799735,0.0003970859950996454
glad,-0.0018714683052376735,0.0017659852052598684,-0.0016877059928183365,-0.0029262427444031866,0.002890775339619189,-0.001524892865068426
need,0.005084139995317333,-0.01081205598274594,0.007135805652550088,-0.019932422360514335,-0.006199299604599163,0.0045137271444049745
valley,-0.005220671689496127,0.0037037822340026194,0.0013592493506354806,0.0015576431613433827,0.004649583348594846,-0.0008904501570887044
bound,-0.0017610682443439636,0.003182550975754218,-0.005387586887337927,-0.0009389659945407184,0.0007418425294969735,0.0009359456254645362
sat,-0.0036313537445973702,0.002563336972051177,0.0001314319388987066,0.0018059992897542158,0.004462341420660973,0.0005668253047303906
mine,0.00014769050861492743,-0.0005357412142725582,-0.00032639513964228487,-0.0022222759010903106,0.003941512498471223,-0.0014667933234641718
interest,-0.004607135593588087,0.002800032199521709,0.0033217399098974688,0.0015964672176269098,-0.0017332823161911714,0.0008502683994620376
shone,-0.003112714422077275,0.0027030015760536076,-0.007995271330902175,-0.0014616967247577856,0.0017532206737487423,-3.729632511141438e-05
asked,0.0003923874696575123,-0.00037417783242978467,0.0014194472966200808,0.005462907287543466,0.005130361262003476,0.0025388983266664226
dread,-0.003677286434451424,0.0022929208049316738,-0.0007982983414255451,0.0005638225954629393,0.0004391847400338992,0.001288189595228029
street,-0.008427427031460185,0.011654390439892377,0.0073513654227493975,0.0026266434665641234,0.013385765275817953,0.00338066640404838
formed,-0.005868496730839831,0.0035078085927425237,0.004446695831692314,0.0020642046440591815,0.004323439678469697,-0.003751898303361848
gave,-0.005010145953465359,0.0072360759615974195,0.0020189087868532282,0.0026137443709357885,0.001684031618543645,0.0005856090639608921
young,0.007765673925644268,0.0077091357355954975,-0.00500122640537525,0.0013830346526467836,0.00587321942437918,-0.007732194577965006
deep,-0.00411887078734527,0.006227279489803823,-0.005352568784168345,0.003809061546515946,0.006386421802129719,0.003423267280991886
few,-0.011990818613113179,0.011585626087208317,0.004155585133481415,0.0016490795327610372,0.0033935629241747195,0.0003744206471156579
form,-0.00943501084539419,0.0034421547612234517,-0.0003558115927630339,0.0008925341670740706,-0.0024590072471010124,0.005225274130242042
end,-0.006895108105090543,-0.0032173717733408776,0.0070222592418463965,0.008081223337465622,0.0013657014169362837,-0.006754866328541834
why,0.021536362553155497,-0.0571582067599082,-0.01166589749231819,0.03075837735739651,-0.005270618396441924,0.021698381502786857
below,-0.008379788210715592,0.0077159884341332675,0.0003407346727391984,0.0034526585919315645,0.004195172650223588,0.001971838058638518
soon,-0.006385970082170726,0.007404997147278974,0.0031570375969712083,0.0002465921635416016,-0.0052637788163671356,0.009721367576463122
moment,-0.00917586298981081,0.005800862686735684,0.009156498897503943,0.002637819596804952,0.010218611919004948,0.0006223659717339314
distant,-0.007870862192347018,0.005228016061627884,-0.0010925634741737616,0.0025248207077897353,0.0032801154085345674,0.00225225623778338
save,-0.005618495982261374,0.002233992522962425,0.004168802660399296,0.0008458166209463619,0.007026124811648242,-0.0047100778744398305
set,-0.0008610654200057747,0.003965050954847293,0.0021180866176634273,-0.005339683750488804,-0.0030555216764857574,-0.002249353285258748
always,-0.008778311646841029,0.0026435284376850844,0.008613298099298596,-0.005922645603803904,0.006332205702257832,0.005500299818552039
beneath,-0.009839178423384283,0.00756981586476238,-0.0016978539582029723,0.0032662373109123843,0.005207793764231097,0.0012185635684413571
because,-0.0004395597404410482,0.008488079275237075,0.009670197416721904,-0.0005091380648569285,0.006991938409381213,0.00694059969594838
something,-0.010607277078683633,0.0033221978540886182,0.020862205007943682,0.00153857940490024,0.016366101480474182,-0.007120900976110976
dreams,-0.013276447308732415,0.0016137427066076262,-0.007015918523082391,0.011201761359261191,0.011438451423872334,0.004213073890683482
silent,-0.00701491942881629,0.005649239740567156,-0.0013821871631672289,0.00047524657964762777,0.001744167729482016,0.0013501524723949442
none,-0.0013958038928388124,0.007847092858905422,0.004878643172736537,-0.0005849262773442935,0.005235905470782563,0.004094451544942347
sudden,-0.0019033842229833494,0.002649953415122052,-0.00010629524742153569,0.002644566286373472,0.0021166230211969294,0.0010329399033594598
friend,-0.002694697225197356,-0.0010874317433195331,0.0021443655273060635,-0.0018663218142834941,-0.0015427902257503635,-0.00044094837631220723
following,-0.0030819341176908125,0.0027643425079549506,0.002922257940768063,0.0019733019674272358,0.001132975258839878,-4.7385732874845495e-06
obscure,-0.0028824443294189353,0.0015396922571614974,0.0003853386867525999,0.001229682888077097,0.0022864237697904034,0.0019756313544220206
shuddered,-0.0020971390408425954,0.001102759443534944,0.0019395147696547217,0.0013166278434765058,0.002212858187449574,-0.0011988105536084636
hair,0.005456455180307133,0.004525668637199523,-0.0014317111859584617,-0.0018075582656830094,0.0050705439595279764,-0.0051368089931178385
power,-0.0009967770181191675,0.001905281933472668,0.003064757853414231,-0.000618673494696965,0.0013925292471518766,0.0033457168884758796
expected,-0.003281394301182156,-0.00011431505329667158,0.0028463568180384004,0.0037240995252806703,-0.003559396329413947,0.0005222311441428922
feeble,-0.00330487331186772,0.002275324562170802,0.0010186810104182201,0.0002750466928955573,0.0037964399527186496,0.0014359716441301675
tall,-0.003076530188825913,0.0026734902519171635,-0.0026225415622946895,0.0007888695595791612,0.005500275350549272,-6.696504532757795e-05
country,-0.003378837092458984,0.0011782257574999401,0.0010868287128307742,-0.001166962844277894,-0.00024230767130501568,0.00010457263692698103
caught,-0.0030851611926939354,0.003683802648214821,0.0011025432555470081,0.00040671148341260186,-0.0020523257652719034,-0.0007027088599852214
themselves,-0.0043454265319043,0.002322786668587767,0.0017971081112653758,0.0030075835930205392,0.005618053826858574,0.0003167054740973401
vaguely,-0.00348732722296822,0.0011860688960962417,0.002985315688850543,0.00031992494798343445,0.0004966793116022569,-0.0014250844980013642
simple,-0.002937996918449701,0.0014833314102121894,-0.000500313035829791,0.00040591397470018877,0.002614361670678192,0.000319871377868009
normal,-0.002611780769273883,0.0010906305267958704,0.0036351253091622656,0.0015928671358886766,0.0032510626328851547,0.00026107180277163116
attention,-0.0024744682857670464,0.0010368999326883198,0.0033244305064184182,0.0010557203397127796,0.004426677200668732,-0.0018688589743113596
idea,-0.0011170854486861172,0.00240094065363203,0.0026811034063778444,0.0013445556190934144,-0.003614802483884634,0.0014512330551026112
mental,-0.002749940072136214,0.00039139518778758854,0.0038052960542506115,-0.0009118282791569886,0.0007519267482387303,-0.0016049621901164661
talk,0.0048875330757687675,0.001007662778375936,0.0037189552759672503,-0.00034040456227917536,0.006271154595582592,-0.005673860683915047
awful,0.018564483290053318,0.00904529007620888,0.0002316897348588814,0.004792975065846641,0.0039675092901006945,-0.004403710094701141
gradually,-0.003213724988418638,0.0023735749617013824,0.002505323237195387,-0.0002808947451289293,-0.0035859915962719695,0.0007770977961879268
glance,-0.002795207306043488,0.0037157342941460123,-0.0025174914089775144,-0.00028492239094038966,-0.00015049375961725963,0.0007874180916362603
leaving,-0.00320893586671541,0.0022770569802575327,0.0007573433682365911,0.0018659244869512724,0.0026323272590592054,0.00020034021229796287
family,-0.0035219469440258356,0.008667439565007483,0.006035882757865428,0.0021731721458355183,0.007640611524093994,0.0032047332212592917
unseen,-0.0028957989612265686,0.0023814775454278157,0.0005872399610149983,0.0019585188377317644,0.0005965327467647406,0.0004429688438216516
whatever,-0.0036311436267467425,0.0011342436314705972,0.0041236921792356055,-0.002292246019461818,0.001673569083601529,0.001467702763563409
looking,-0.0018437246724805074,0.0012117870942891882,0.0017828611861571055,-0.0015787674457721822,-0.006285572594507514,-0.0020697469873363758
lights,-0.004094730621067299,0.00331923411699649,0.00040918895587773395,0.0005279830997372596,0.0004997059973306389,-0.004653652590874759
burst,-0.0033479036227254404,0.003109679434715961,-0.0023410476783129524,-0.00022024490425045324,0.0004935401675333463,-0.0003142924551942512
consciousness,-0.0041021731542425065,0.0019777976460922837,0.0018562908996144181,0.002264095226461034,0.0013547443415351753,0.0016143233144928681
person,0.0004667092594185533,-0.0025679712849118,0.001707173615160192,0.0017402088672653594,0.0027696669091774716,0.000858730715891088
scarcely,-0.004101452108388474,0.0007997116351694585,0.0006122167505011617,0.001870325037420945,-0.0017973087935428081,0.0008630282474229344
seek,-0.0017232456904235241,-0.0009241638434427718,-0.0014245252882171353,-0.0006456551499907858,0.0016745252983026647,0.00024231240190056421
believed,-0.002829329553540442,0.001068857292982412,0.0025430523501859545,0.002229810350047512,0.00043391810378986574,0.002457965273493322
roofs,-0.004695420471812966,0.0028415331123630037,0.0019314746333248278,0.000336514835672624,0.005317513085054668,-0.0005904217668205796
meant,0.0014332209522466487,-0.0032325985913416577,0.003019414704033378,-0.001899703309946646,-0.0014339010095249546,-0.0007406400316354097
small,-0.012908975841573635,0.007160835414681685,0.010398891423699388,0.0013270347435624186,0.005987909819579351,-0.0005563816998860518
has,0.005363062345049311,-0.011414303890459072,0.005985436864966675,-0.023175603184746915,0.012164131282620783,0.01013182502493936
half,-0.004377301739699604,0.00433408363305594,-0.002432077844575512,-0.0011326008986960478,0.006430025255189639,-0.00957455034140163
toward,-0.015356598141847717,0.01375985064222183,0.012933861740427707,0.003852300507823425,0.0021684035190591595,0.0019984901239886547
full,-0.00333273498902104,0.001894107949630062,-0.0004590213944139013,0.0011228922885606154,0.0033986298716967046,-0.0018690372035938996
less,-0.01175809815171374,0.009533331901863775,0.006680289010355237,0.005996613912477615,-0.0009453413368140021,-0.00026991201040439016
himself,-0.008153445408736436,0.0005810703974988909,0.004245924631276885,0.01396759701105612,0.013499090969899706,0.0029920222020717526
think,0.0207747028361603,-0.024362903476554156,0.0070623518770310655,-0.021922905617329305,-0.012619687024413082,0.009512844686375093
name,0.0006081132001631705,0.0008371923623563045,-0.011565941872477212,-0.001695352249169331,0.009058758192273484,-0.00861499565484429
open,-0.010355543448457153,0.00936298201641396,0.007199713529737898,0.005828431600770744,-0.003820499159897088,0.004677713372429801
morning,-0.005466237767751188,0.0032454848559053118,0.002014879085378979,-0.0022477504508637107,-0.0008769018498899616,-0.00011445295074982535
often,-0.00413043588988599,0.0037029313376903653,0.003800424656597571,0.0008555393756293732,-0.00021592520565508853,0.006559348228055894
white,-0.008402447555226008,0.006208657774670863,-0.0038013758546539744,-0.00018596842872456454,0.002516860387300735,-0.006286064826655533
sometimes,-0.004291348760940193,0.005764294842783071,0.004987950225029111,0.0024505284707092892,0.004496868694897521,-0.004076028895678006
soul,-0.0018873043182994638,0.00026933065600885046,-0.026921557370562087,-0.004010841494949281,0.006136840453420391,0.0007139175959953493
quiet,0.0005842096032676959,0.0032026817731730176,-0.0003722350339996211,-0.0009980767951792058,0.00017597681273225736,0.00045129741718332654
east,0.00012156126966297467,0.00393827839163333,0.001076364596149381,-0.0009653309177258774,-0.004742453767702702,-0.0020853022417194867
